genes	clust3	clust4	clust6	clust7	clust10	clust11	clust13	clust17	clust19	clust20
FAM71D	0	0	0	0	0.000521648408972	0	0	0	0	0
FAM71E1	0.002340550029257	0.001087744742567	0.002340550029257	0.001515917129864	0.001043296817945	0.001882352941176	0.003267973856209	0.000376647834275	0.002703920684993	0.001636661211129
FAM71E2	0	0	0	0	0	0.000470588235294	0	0	0.000225326723749	0
FAM71F1	0	0	0	0.000505305709955	0	0	0	0	0.000901306894998	0
FAM71F2	0.015798712697484	0.015591007976795	0.014628437682856	0.025770591207681	0.011476264997392	0.025882352941177	0.013071895424837	0.017325800376648	0.021406038756197	0.01342062193126
FAM72A	0.001170275014628	0.001812907904278	0.001170275014628	0.000505305709955	0.006259780907668	0.001411764705882	0.004357298474946	0.002636534839925	0.00383055430374	0.012111292962357
FAM72B	0.000585137507314	0.009427121102248	0.004681100058514	0	0.01773604590506	0.006588235294118	0.016339869281046	0.0015065913371	0.006985128436233	0.024222585924714
FAM72C	0.000585137507314	0	0.000585137507314	0.000505305709955	0.001564945226917	0.003294117647059	0.002178649237473	0.001883239171375	0.002929247408743	0.00556464811784
FAM72D	0.000585137507314	0.000725163161711	0	0.000505305709955	0.003129890453834	0.000470588235294	0.001089324618736	0.002636534839925	0.000675980171248	0.000981996726678
FAM74A1	0	0	0	0	0	0	0	0	0	0
FAM74A3	0	0	0.000585137507314	0	0	0	0	0	0.000225326723749	0
FAM74A4	0	0	0.001170275014628	0.000505305709955	0.000521648408972	0	0	0	0.000225326723749	0
FAM74A6	0	0	0	0	0	0	0	0	0	0
FAM74A7	0.002925687536571	0.001450326323423	0.001170275014628	0.004042445679636	0.000521648408972	0.002823529411765	0.003267973856209	0.001129943502825	0.002478593961244	0.001636661211129
FAM76A	0.07489760093622	0.093183466279913	0.081919251023991	0.068216270843861	0.099634846113719	0.12	0.10239651416122	0.071186440677966	0.103424966200991	0.111292962356792
FAM76B	0.126974839087185	0.147570703408267	0.15389116442364	0.147043961596766	0.182055294731351	0.131764705882353	0.201525054466231	0.099058380414313	0.174853537629563	0.187561374795417
FAM78A	0.027501462843768	0.054387237128354	0.040374488004681	0.069732187973724	0.087115284298383	0.082352941176471	0.045751633986928	0.061393596986817	0.122127084272195	0.140098199672668
FAM78B	0.009947337624342	0	0.001755412521943	0.000505305709955	0.001043296817945	0	0	0	0.000450653447499	0.001309328968903
FAM81A	0.000585137507314	0.000362581580856	0	0	0.005738132498696	0.007058823529412	0.003267973856209	0	0.001351960342497	0.005891980360065
FAM81B	0.005851375073142	0	0.006436512580456	0.007074279939363	0.001043296817945	0.000941176470588	0.002178649237473	0.0015065913371	0.006985128436233	0.003273322422259
FAM83A	0.001170275014628	0.000725163161711	0.000585137507314	0.0055583628095	0.001043296817945	0.000470588235294	0	0.000376647834275	0.004506534474989	0.001963993453355
FAM83A-AS1	0	0	0	0.000505305709955	0	0	0	0	0	0
FAM83B	0.002340550029257	0.000362581580856	0.000585137507314	0.007579585649318	0.000521648408972	0.008470588235294	0.001089324618736	0.0015065913371	0.004731861198738	0.002945990180033
FAM83C	0	0	0	0	0	0.000470588235294	0	0	0	0
FAM83C-AS1	0	0	0	0	0	0.000470588235294	0	0	0	0
FAM83D	0	0.004713560551124	0.003510825043885	0.0055583628095	0.009911319770475	0.009411764705882	0.007625272331155	0.00075329566855	0.010139702568725	0.020621931260229
FAM83E	0.002340550029257	0.000362581580856	0.000585137507314	0.001010611419909	0.001043296817945	0.000941176470588	0	0.000376647834275	0.001351960342497	0.000981996726678
FAM83F	0	0	0	0	0	0	0	0	0	0
FAM83G	0	0.002175489485134	0.001755412521943	0.001010611419909	0.000521648408972	0.001411764705882	0	0.00075329566855	0.002253267237494	0.001636661211129
FAM83H	0.005266237565828	0.012690355329949	0.011702750146284	0.022738756947954	0.019300991131977	0.018352941176471	0.014161220043573	0.013935969868173	0.029968454258675	0.032078559738134
FAM83H-AS1	0.003510825043885	0.001812907904278	0.002925687536571	0.0055583628095	0.002608242044862	0.001411764705882	0.005446623093682	0.004143126177024	0.005182514646237	0.004255319148936
FAM84A	0	0.000362581580856	0	0	0	0	0	0	0	0
FAM84B	0.014043300175541	0.004350978970268	0.012287887653599	0.02122283981809	0.004173187271779	0.010352941176471	0.005446623093682	0.00225988700565	0.020279405137449	0.014402618657938
FAM85A	0.000585137507314	0.000362581580856	0.000585137507314	0.001515917129864	0	0.000470588235294	0	0	0.001126633618747	0.000327332242226
FAM85B	0.010532475131656	0.000725163161711	0.006436512580456	0.002526528549773	0.000521648408972	0	0.002178649237473	0.000376647834275	0.001577287066246	0.000981996726678
FAM86B1	0.001755412521943	0	0.000585137507314	0.002526528549773	0	0.000470588235294	0.001089324618736	0.000376647834275	0.002478593961244	0.005237315875614
FAM86B2	0	0	0	0	0	0	0	0	0.000225326723749	0.000327332242226
FAM86B3P	0.002925687536571	0.00507614213198	0.010532475131656	0.006063668519454	0.012519561815337	0.010352941176471	0.007625272331155	0.009039548022599	0.011041009463722	0.021603927986907
FAM86C1	0.001170275014628	0.003988397389413	0.0040959625512	0.008084891359272	0.005738132498696	0.005176470588235	0.005446623093682	0.001883239171375	0.014646237043713	0.011783960720131
FAM86C2P	0.003510825043885	0.000725163161711	0.005851375073142	0.002526528549773	0.007303077725613	0.001411764705882	0.006535947712418	0.00225988700565	0.009013068949977	0.010147299509002
FAM86DP	0.009362200117028	0.004350978970268	0.006436512580456	0.010611419909045	0.01773604590506	0.009882352941176	0.016339869281046	0.004143126177024	0.015322217214962	0.030769230769231
FAM86EP	0.003510825043885	0.001087744742567	0.002925687536571	0.005053057099545	0.00886802295253	0.006588235294118	0.005446623093682	0.003389830508475	0.011716989634971	0.010801963993453
FAM86FP	0.0040959625512	0.001812907904278	0.005266237565828	0.002526528549773	0.009389671361502	0.002352941176471	0.006535947712418	0.002636534839925	0.00383055430374	0.006546644844517
FAM86HP	0.007021650087771	0.000725163161711	0.007021650087771	0.006063668519454	0.005216484089724	0.002823529411765	0.004357298474946	0.001129943502825	0.008562415502479	0.007855973813421
FAM86JP	0.002925687536571	0.001450326323423	0.0040959625512	0.003031834259727	0.002608242044862	0.002823529411765	0.0119825708061	0.0015065913371	0.006309148264984	0.007201309328969
FAM87A	0.000585137507314	0.000362581580856	0	0.001010611419909	0	0.001882352941176	0	0.000376647834275	0	0.001309328968903
FAM87B	0.000585137507314	0.000725163161711	0	0.001515917129864	0	0.001411764705882	0.001089324618736	0.00075329566855	0.001351960342497	0.001963993453355
FAM89A	0.005851375073142	0.021754894851342	0.017554125219427	0.009095502779181	0.013041210224309	0.008470588235294	0.018518518518519	0.010169491525424	0.020279405137449	0.021931260229133
FAM89B	0.009947337624342	0.039521392313271	0.014043300175541	0.034866093986862	0.038080333854982	0.053176470588235	0.029411764705882	0.03728813559322	0.044614691302389	0.032078559738134
FAM8A1	0.072557050906963	0.063089195068891	0.077238150965477	0.072258716523497	0.058946270213876	0.050823529411765	0.061002178649238	0.07683615819209	0.082469580892294	0.046481178396072
FAM90A1	0	0.001450326323423	0.000585137507314	0.001010611419909	0.001043296817945	0.001411764705882	0	0.001129943502825	0.000901306894998	0.001963993453355
FAM90A10P	0	0	0	0	0	0	0	0	0	0
FAM90A25P	0.000585137507314	0	0	0	0	0	0	0	0	0
FAM90A27P	0	0	0	0	0	0	0	0	0	0
FAM90A2P	0	0	0	0	0	0	0	0	0	0
FAM90A7P	0	0	0	0	0	0	0	0	0	0
FAM91A1	0.089526038619076	0.171138506163887	0.155061439438268	0.13744315310763	0.233698487219614	0.177411764705882	0.147058823529412	0.192467043314501	0.308246958089229	0.222258592471358
FAM92A	0.053247513165594	0.018129079042785	0.104739613809245	0.104598281960586	0.092853416797079	0.072	0.098039215686275	0.028248587570622	0.157954033348355	0.124713584288052
FAM92A1P2	0.002340550029257	0.001087744742567	0.002925687536571	0.005053057099545	0.001564945226917	0.004235294117647	0.005446623093682	0.001129943502825	0.003605227579991	0.004909983633388
FAM92B	0	0.001812907904278	0	0.000505305709955	0	0	0	0.001129943502825	0	0.000327332242226
FAM95A	0	0.000362581580856	0	0	0	0	0	0	0	0.000327332242226
FAM95B1	0	0	0	0	0	0	0	0	0	0
FAM95C	0	0	0	0.000505305709955	0	0.000470588235294	0.001089324618736	0	0.000901306894998	0.000327332242226
FAM96A	0.186658864833236	0.378897751994199	0.339964891749561	0.206164729661445	0.524778299426187	0.325176470588235	0.535947712418301	0.308851224105461	0.442541685443894	0.678559738134206
FAM96B	0.174956114686951	0.286802030456853	0.250438853130486	0.2066700353714	0.540427751695357	0.423058823529412	0.342047930283224	0.24105461393597	0.366381252816584	0.603600654664484
FAM98A	0.015798712697484	0.034807831762147	0.033937975424225	0.054573016675089	0.072509128847157	0.049411764705882	0.113289760348584	0.028625235404897	0.107480847228481	0.131587561374795
FAM98B	0.212404915155061	0.114213197969543	0.363955529549444	0.171298635674583	0.254564423578508	0.165647058823529	0.400871459694989	0.073069679849341	0.340243352861649	0.421276595744681
FAM98C	0.012873025160913	0.033357505438724	0.016968987712112	0.031834259727135	0.055816379760042	0.048941176470588	0.018518518518519	0.04180790960452	0.041234790446147	0.037643207855974
FAM99A	0	0	0	0	0	0	0	0	0	0
FAM99B	0	0	0	0	0	0	0	0	0	0
FAM9A	0.000585137507314	0.001087744742567	0.000585137507314	0.001010611419909	0.000521648408972	0.000470588235294	0.001089324618736	0.000376647834275	0.002027940513745	0.002618657937807
FAM9B	0.001170275014628	0.001450326323423	0	0.002021222839818	0	0	0.003267973856209	0.0030131826742	0.001351960342497	0.001963993453355
FAM9C	0	0	0	0	0	0	0	0	0	0
FAN1	0.077823288472791	0.043509789702683	0.093036863662961	0.076806467913088	0.084507042253521	0.054588235294118	0.10239651416122	0.051224105461394	0.094411897251014	0.099836333878887
FANCA	0.014628437682856	0.011602610587382	0.022820362785255	0.013643254168772	0.034428794992175	0.026352941176471	0.045751633986928	0.012806026365348	0.042812077512393	0.059901800327332
FANCB	0.022820362785255	0.027918781725888	0.049736688121709	0.017685699848408	0.105372978612415	0.024	0.071895424836601	0.028625235404897	0.054529067147364	0.09885433715221
FANCC	0.007021650087771	0.006163886874547	0.008777062609713	0.001515917129864	0.018257694314032	0.007529411764706	0.017429193899782	0.005273069679849	0.012843623253718	0.017021276595745
FANCD2	0.050906963136337	0.059463379260334	0.171445289643066	0.038908539666498	0.213875847678665	0.104	0.26797385620915	0.04030131826742	0.14803965750338	0.216039279869067
FANCD2OS	0.000585137507314	0.000362581580856	0.001755412521943	0	0.000521648408972	0.000470588235294	0.001089324618736	0.001129943502825	0.001351960342497	0.001963993453355
FANCE	0.005851375073142	0.014140681653372	0.01111761263897	0.0055583628095	0.011997913406364	0.011764705882353	0.019607843137255	0.004519774011299	0.015547543938711	0.014075286415712
FANCF	0.015798712697484	0.012327773749094	0.020479812755998	0.054573016675089	0.020865936358894	0.035294117647059	0.015250544662309	0.016949152542373	0.070527264533574	0.04189852700491
FANCG	0.002925687536571	0.006163886874547	0.023405500292569	0.012632642748863	0.025560772039645	0.023058823529412	0.019607843137255	0.004519774011299	0.030419107706174	0.032078559738134
FANCI	0.063194850789936	0.068890500362582	0.191925102399064	0.051541182415361	0.244131455399061	0.136	0.278867102396514	0.039924670433145	0.224200090130689	0.317184942716858
FANCL	0.070801638385021	0.034082668600435	0.084259801053248	0.064173825164224	0.068857589984351	0.060705882352941	0.111111111111111	0.025988700564972	0.123479044614691	0.124058919803601
FANCM	0.060854300760679	0.03118201595359	0.07489760093622	0.049519959575543	0.082942097026604	0.063529411764706	0.086056644880174	0.030885122410546	0.089229382604777	0.096235679214403
FANK1	0.004681100058514	0.000362581580856	0.0040959625512	0.001515917129864	0.005216484089724	0.002823529411765	0.006535947712418	0.00075329566855	0.002253267237494	0.00392798690671
FANK1-AS1	0	0	0	0	0	0	0	0	0	0
FAP	0	0.000362581580856	0	0	0.000521648408972	0	0	0	0.000225326723749	0.000327332242226
FAR1	0.08601521357519	0.385786802030457	0.109420713867759	0.094492167761496	0.509128847157016	0.208470588235294	0.196078431372549	0.311487758945386	0.186345200540784	0.34860883797054
FAR2	0.08601521357519	0.059825960841189	0.07489760093622	0.104598281960586	0.113719353155973	0.084235294117647	0.066448801742919	0.054237288135593	0.197160883280757	0.100490998363339
FAR2P1	0.000585137507314	0	0	0.000505305709955	0	0.000470588235294	0.001089324618736	0	0	0
FAR2P2	0.001170275014628	0.000725163161711	0.000585137507314	0.001010611419909	0.002086593635889	0.003764705882353	0.002178649237473	0.0015065913371	0.001802613789996	0.001963993453355
FARP1	0.000585137507314	0.002175489485134	0.002925687536571	0.008590197069227	0.001564945226917	0.006117647058824	0.010893246187364	0.000376647834275	0.006083821541235	0.001309328968903
FARP2	0.008191925102399	0.003988397389413	0.006436512580456	0.013137948458818	0.020865936358894	0.022117647058824	0.006535947712418	0.008286252354049	0.012843623253718	0.020621931260229
FARS2	0.012873025160913	0.011602610587382	0.01111761263897	0.016675088428499	0.022952529994784	0.020705882352941	0.02723311546841	0.008286252354049	0.032447048219919	0.023895253682488
FARSA	0.029256875365711	0.027556200145033	0.063194850789936	0.087417887822132	0.078768909754825	0.078588235294118	0.117647058823529	0.033898305084746	0.173050923839567	0.263502454991817
FARSB	0.07489760093622	0.040246555474982	0.111176126389702	0.074785245073269	0.182576943140323	0.089411764705882	0.166666666666667	0.035781544256121	0.220369535826949	0.271031096563011
FAS	0.019894675248684	0.120739666424946	0.031597425394968	0.029813036887317	0.105372978612415	0.066823529411765	0.077342047930283	0.102448210922787	0.050247859396124	0.053027823240589
FAS-AS1	0.001755412521943	0.007251631617114	0.002340550029257	0.001515917129864	0.025560772039645	0.001411764705882	0.008714596949891	0.011676082862524	0.003154574132492	0.001963993453355
FASLG	0	0	0	0	0	0.000470588235294	0	0	0.000450653447499	0.000327332242226
FASN	0.007021650087771	0.010514865844815	0.022820362785255	0.014653865588681	0.063119457485655	0.017882352941177	0.030501089324619	0.003389830508475	0.045290671473637	0.085106382978723
FASTK	0.027501462843768	0.035532994923858	0.025746050321826	0.024254674077817	0.044861763171622	0.043764705882353	0.038126361655774	0.023352165725047	0.041234790446147	0.053682487725041
FASTKD1	0.060269163253365	0.046773023930384	0.08601521357519	0.113188479029813	0.122587376108503	0.106823529411765	0.130718954248366	0.065160075329567	0.17981072555205	0.218003273322422
FASTKD2	0.124634289057929	0.055112400290065	0.135751901696899	0.081354219302678	0.114241001564945	0.088470588235294	0.127450980392157	0.044444444444445	0.16403785488959	0.172831423895254
FASTKD3	0.018139262726741	0.0286439448876	0.035108250438853	0.034866093986862	0.058946270213876	0.046588235294118	0.040305010893246	0.024105461393597	0.058134294727355	0.102127659574468
FASTKD5	0.01521357519017	0.021754894851342	0.030427150380339	0.022738756947954	0.066770996348461	0.033411764705882	0.026143790849673	0.028625235404897	0.045065344749887	0.044517184942717
FAT1	0	0	0.000585137507314	0	0.000521648408972	0	0	0	0.000675980171248	0
FAT2	0	0.001087744742567	0	0.000505305709955	0.003129890453834	0.000470588235294	0.002178649237473	0.00075329566855	0.000901306894998	0
FAT3	0.002340550029257	0.001087744742567	0.005266237565828	0.001010611419909	0.001564945226917	0.001882352941176	0.006535947712418	0.000376647834275	0.001577287066246	0.002618657937807
FAT4	0.016383850204798	0	0.0040959625512	0.001010611419909	0	0	0	0	0.000901306894998	0
FATE1	0	0	0	0	0	0	0	0	0	0
FAU	6.37741369221767	3.93908629441624	6.55119953188999	4.37139969681657	6.55607720396453	6.36517647058824	7.66122004357298	3.42146892655367	6.87269040108157	7.5607201309329
FAXC	0.000585137507314	0	0	0.001010611419909	0.001564945226917	0	0	0.000376647834275	0.000450653447499	0
FAXDC2	0.021650087770626	0.00507614213198	0.009362200117028	0.010106114199091	0.004173187271779	0.016941176470588	0.002178649237473	0.004519774011299	0.005182514646237	0.007528641571195
FBF1	0.009362200117028	0.003263234227701	0.015798712697484	0.011622031328954	0.021909233176839	0.012235294117647	0.02723311546841	0.005649717514124	0.018702118071203	0.027495908346972
FBL	0.270918665886483	0.106236403190718	0.338209479227618	0.306720565942395	0.272300469483568	0.342588235294118	0.565359477124183	0.093032015065913	0.637223974763407	0.623895253682488
FBLIM1	0.002340550029257	0.00253807106599	0.003510825043885	0.006063668519454	0.004694835680751	0.003764705882353	0.006535947712418	0.005273069679849	0.003379900856242	0.004255319148936
FBLL1	0.000585137507314	0.000362581580856	0	0.000505305709955	0	0	0	0	0.000675980171248	0.000327332242226
FBLN1	0.000585137507314	0.000362581580856	0	0	0	0	0	0	0.001351960342497	0
FBLN2	0.001170275014628	0.000362581580856	0.001755412521943	0.006568974229409	0.000521648408972	0.02164705882353	0.003267973856209	0.000376647834275	0.00788643533123	0.004909983633388
FBLN5	0.000585137507314	0	0.000585137507314	0.002526528549773	0.000521648408972	0	0.015250544662309	0	0.00383055430374	0.005237315875614
FBLN7	0	0	0	0	0	0	0	0	0.000225326723749	0
FBN1	0.059098888238736	0.00253807106599	0.043300175541252	0.012632642748863	0.025039123630673	0.006588235294118	0.021786492374728	0.007156308851224	0.009463722397476	0.005891980360065
